Bus Stop,Nearest Metro/Tram Stop,Distance (meters)
"Bus Stop (52.3044576, 5.0131265)","Metro/Tram Stop (52.2745937, 4.8307936)",1414.5566595103494
"Bus Stop (52.3993263, 4.9074916)","Metro/Tram Stop (52.2745937, 4.8307936)",695.3136542475361
"Bus Stop (52.3409866, 4.9019065)","Metro/Tram Stop (52.2745937, 4.8307936)",300.4753686436903
"Bus Stop (52.3404398, 4.8984382)","Metro/Tram Stop (52.2745937, 4.8307936)",216.38858683962556
"Bus Stop (52.3389623, 4.9395381)","Metro/Tram Stop (52.2745937, 4.8307936)",610.0817928620273
"Bus Stop (52.3398456, 4.9384217)","Metro/Tram Stop (52.2745937, 4.8307936)",634.187153123841
"Bus Stop (52.3474338, 4.9397468)","Metro/Tram Stop (52.2745937, 4.8307936)",47.04842497747478
"Bus Stop (52.3454621, 4.9362362)","Metro/Tram Stop (52.2745937, 4.8307936)",328.9469985255497
"Bus Stop (52.324767, 4.9424088)","Metro/Tram Stop (52.2745937, 4.8307936)",340.42531325389245
"Bus Stop (52.324906, 4.94245)","Metro/Tram Stop (52.2745937, 4.8307936)",328.46929648717213
"Bus Stop (52.322754, 4.9453036)","Metro/Tram Stop (52.2745937, 4.8307936)",447.670854649248
"Bus Stop (52.3231487, 4.9446131)","Metro/Tram Stop (52.2745937, 4.8307936)",414.20343323959526
"Bus Stop (52.3485663, 4.8161595)","Metro/Tram Stop (52.2745937, 4.8307936)",234.1426715104387
"Bus Stop (52.3481501, 4.8158564)","Metro/Tram Stop (52.2745937, 4.8307936)",188.23725878053386
"Bus Stop (52.3713304, 4.9383586)","Metro/Tram Stop (52.2745937, 4.8307936)",242.17763595771166
"Bus Stop (52.3654364, 4.9394503)","Metro/Tram Stop (52.2745937, 4.8307936)",173.19227894606846
"Bus Stop (52.3712232, 4.9392477)","Metro/Tram Stop (52.2745937, 4.8307936)",259.69113121544365
"Bus Stop (52.3655297, 4.9395843)","Metro/Tram Stop (52.2745937, 4.8307936)",186.9959505072663
"Bus Stop (52.3615445, 4.9392705)","Metro/Tram Stop (52.2745937, 4.8307936)",58.60982128285867
"Bus Stop (52.3592206, 4.8217311)","Metro/Tram Stop (52.2745937, 4.8307936)",411.90601438457145
"Bus Stop (52.3590519, 4.8218117)","Metro/Tram Stop (52.2745937, 4.8307936)",399.99543186530093
"Bus Stop (52.3536236, 4.8081286)","Metro/Tram Stop (52.2745937, 4.8307936)",57.40087008159123
"Bus Stop (52.3543221, 4.811593)","Metro/Tram Stop (52.2745937, 4.8307936)",193.24936225175375
"Bus Stop (52.3545407, 4.8117292)","Metro/Tram Stop (52.2745937, 4.8307936)",209.28864221984526
"Bus Stop (52.3308243, 4.8793221)","Metro/Tram Stop (52.2745937, 4.8307936)",717.9412862683629
"Bus Stop (52.3240883, 4.8688177)","Metro/Tram Stop (52.2745937, 4.8307936)",146.86231152423707
"Bus Stop (52.3629079, 4.8036438)","Metro/Tram Stop (52.2745937, 4.8307936)",389.4951523195778
"Bus Stop (52.3628358, 4.8041425)","Metro/Tram Stop (52.2745937, 4.8307936)",385.66083518845926
"Bus Stop (52.3189741, 4.9490388)","Metro/Tram Stop (52.2745937, 4.8307936)",519.8633577408906
"Bus Stop (52.3246662, 4.9597679)","Metro/Tram Stop (52.2745937, 4.8307936)",577.5528557565657
"Bus Stop (52.3111624, 4.9851846)","Metro/Tram Stop (52.2745937, 4.8307936)",45.607652022439034
"Bus Stop (52.3112239, 4.9851131)","Metro/Tram Stop (52.2745937, 4.8307936)",43.839749206806246
"Bus Stop (52.3112683, 4.9851095)","Metro/Tram Stop (52.2745937, 4.8307936)",46.208169624904
"Bus Stop (52.3113187, 4.9851092)","Metro/Tram Stop (52.2745937, 4.8307936)",49.56064895418418
"Bus Stop (52.360442, 4.7914956)","Metro/Tram Stop (52.2745937, 4.8307936)",439.57416622539944
"Bus Stop (52.3599457, 4.7897669)","Metro/Tram Stop (52.2745937, 4.8307936)",403.75461763053454
"Bus Stop (52.3848797, 4.8833917)","Metro/Tram Stop (52.2745937, 4.8307936)",22.646962757797898
"Bus Stop (52.3616216, 4.9241919)","Metro/Tram Stop (52.2745937, 4.8307936)",36.104299244222524
"Bus Stop (52.3586326, 4.8080114)","Metro/Tram Stop (52.2745937, 4.8307936)",114.36418474830977
"Bus Stop (52.3583449, 4.8003057)","Metro/Tram Stop (52.2745937, 4.8307936)",90.78779401033259
"Bus Stop (52.3582122, 4.8007643)","Metro/Tram Stop (52.2745937, 4.8307936)",116.06286684560585
"Bus Stop (52.3450218, 4.8073179)","Metro/Tram Stop (52.2745937, 4.8307936)",229.26370282226733
"Bus Stop (52.3448649, 4.8073126)","Metro/Tram Stop (52.2745937, 4.8307936)",229.34935698997677
"Bus Stop (52.3444766, 4.8113009)","Metro/Tram Stop (52.2745937, 4.8307936)",211.17470673866728
"Bus Stop (52.3540108, 4.957461)","Metro/Tram Stop (52.2745937, 4.8307936)",258.5548621903503
"Bus Stop (52.3418672, 4.8933267)","Metro/Tram Stop (52.2745937, 4.8307936)",20.111661344348274
"Bus Stop (52.358207, 4.8522597)","Metro/Tram Stop (52.2745937, 4.8307936)",61.63786639355717
"Bus Stop (52.3777943, 4.8449423)","Metro/Tram Stop (52.2745937, 4.8307936)",55.63318086927066
"Bus Stop (52.3870793, 4.8389123)","Metro/Tram Stop (52.2745937, 4.8307936)",169.55946320282135
"Bus Stop (52.3874015, 4.8388711)","Metro/Tram Stop (52.2745937, 4.8307936)",133.6999171282572
"Bus Stop (52.3874962, 4.8388597)","Metro/Tram Stop (52.2745937, 4.8307936)",123.17089824848975
"Bus Stop (52.3877297, 4.8388289)","Metro/Tram Stop (52.2745937, 4.8307936)",97.25124027166206
"Bus Stop (52.3428833, 4.9478548)","Metro/Tram Stop (52.2745937, 4.8307936)",25.436282761919294
"Bus Stop (52.3523979, 5.0002145)","Metro/Tram Stop (52.2745937, 4.8307936)",66.9492153351461
"Bus Stop (52.3547819, 4.9957671)","Metro/Tram Stop (52.2745937, 4.8307936)",62.79999016490165
"Bus Stop (52.3571198, 4.9913199)","Metro/Tram Stop (52.2745937, 4.8307936)",62.286778145489635
"Bus Stop (52.3765226, 4.9205927)","Metro/Tram Stop (52.2745937, 4.8307936)",80.55693942562047
"Bus Stop (52.3178091, 4.9598268)","Metro/Tram Stop (52.2745937, 4.8307936)",635.1152511407477
"Bus Stop (52.3176176, 4.9586722)","Metro/Tram Stop (52.2745937, 4.8307936)",561.4163372805973
"Bus Stop (52.3684415, 4.9396257)","Metro/Tram Stop (52.2745937, 4.8307936)",476.8818355907255
"Bus Stop (52.3676784, 4.9393226)","Metro/Tram Stop (52.2745937, 4.8307936)",389.60328670614837
"Bus Stop (52.3710067, 4.9133407)","Metro/Tram Stop (52.2745937, 4.8307936)",256.47109993726093
"Bus Stop (52.3707341, 4.9133884)","Metro/Tram Stop (52.2745937, 4.8307936)",267.22869313583925
"Bus Stop (52.3236417, 4.8611539)","Metro/Tram Stop (52.2745937, 4.8307936)",567.6211992133948
"Bus Stop (52.3670831, 4.8722954)","Metro/Tram Stop (52.2745937, 4.8307936)",20.215849056898918
"Bus Stop (52.3838625, 4.9633069)","Metro/Tram Stop (52.2745937, 4.8307936)",1107.5159317709463
"Bus Stop (52.3810833, 5.0019394)","Metro/Tram Stop (52.2745937, 4.8307936)",2489.4148718079223
"Bus Stop (52.381166, 5.0022415)","Metro/Tram Stop (52.2745937, 4.8307936)",2508.985458357466
"Bus Stop (52.3795019, 4.974355)","Metro/Tram Stop (52.2745937, 4.8307936)",1207.158117343713
"Bus Stop (52.379779, 4.9740483)","Metro/Tram Stop (52.2745937, 4.8307936)",1213.825249509823
"Bus Stop (52.3774754, 4.9888883)","Metro/Tram Stop (52.2745937, 4.8307936)",1656.5487556261403
"Bus Stop (52.3566841, 4.8343944)","Metro/Tram Stop (52.2745937, 4.8307936)",134.63846605530765
"Bus Stop (52.3566929, 4.8346528)","Metro/Tram Stop (52.2745937, 4.8307936)",135.00397849121626
"Bus Stop (52.3566908, 4.8345309)","Metro/Tram Stop (52.2745937, 4.8307936)",134.31653283105405
"Bus Stop (52.4088836, 5.0248172)","Metro/Tram Stop (52.2745937, 4.8307936)",5166.018893892525
"Bus Stop (52.4089478, 5.0247377)","Metro/Tram Stop (52.2745937, 4.8307936)",5163.5686797899425
"Bus Stop (52.4132374, 5.0255957)","Metro/Tram Stop (52.2745937, 4.8307936)",5408.074476706265
"Bus Stop (52.4132088, 5.0251134)","Metro/Tram Stop (52.2745937, 4.8307936)",5377.1565302363
"Bus Stop (52.422256, 4.9549676)","Metro/Tram Stop (52.2745937, 4.8307936)",2603.3992389224773
"Bus Stop (52.3708114, 4.9386715)","Metro/Tram Stop (52.2745937, 4.8307936)",300.2023749725888
"Bus Stop (52.3932812, 4.994219)","Metro/Tram Stop (52.2745937, 4.8307936)",2736.0673777528395
"Bus Stop (52.3924325, 4.994457)","Metro/Tram Stop (52.2745937, 4.8307936)",2749.2250086694935
"Bus Stop (52.3907643, 4.9957892)","Metro/Tram Stop (52.2745937, 4.8307936)",2843.302427120729
"Bus Stop (52.3908023, 4.9962727)","Metro/Tram Stop (52.2745937, 4.8307936)",2875.9662925121665
"Bus Stop (52.3111514, 4.95097)","Metro/Tram Stop (52.2745937, 4.8307936)",279.8745708903474
"Bus Stop (52.3094048, 4.9599563)","Metro/Tram Stop (52.2745937, 4.8307936)",609.090649130226
"Bus Stop (52.3134597, 4.9717465)","Metro/Tram Stop (52.2745937, 4.8307936)",632.276952793988
"Bus Stop (52.3908462, 4.8838792)","Metro/Tram Stop (52.2745937, 4.8307936)",322.81384671495744
"Bus Stop (52.3911177, 4.8844595)","Metro/Tram Stop (52.2745937, 4.8307936)",343.5889098097349
"Bus Stop (52.3923532, 4.8771078)","Metro/Tram Stop (52.2745937, 4.8307936)",519.3021197479395
"Bus Stop (52.3921309, 4.8777253)","Metro/Tram Stop (52.2745937, 4.8307936)",544.8727039423915
"Bus Stop (52.3923727, 4.8620217)","Metro/Tram Stop (52.2745937, 4.8307936)",586.4830851136309
"Bus Stop (52.3926426, 4.8604028)","Metro/Tram Stop (52.2745937, 4.8307936)",487.60857992894864
"Bus Stop (52.3919529, 4.8567618)","Metro/Tram Stop (52.2745937, 4.8307936)",228.18953681574533
"Bus Stop (52.3921807, 4.8543332)","Metro/Tram Stop (52.2745937, 4.8307936)",111.50149591051691
"Bus Stop (52.3890504, 4.8915378)","Metro/Tram Stop (52.2745937, 4.8307936)",442.57514129412664
"Bus Stop (52.3893992, 4.8916364)","Metro/Tram Stop (52.2745937, 4.8307936)",460.08096362148893
"Bus Stop (52.3850905, 4.8930982)","Metro/Tram Stop (52.2745937, 4.8307936)",437.4169202545597
"Bus Stop (52.3727832, 4.918366)","Metro/Tram Stop (52.2745937, 4.8307936)",54.630615681911934
"Bus Stop (52.3722543, 4.9179671)","Metro/Tram Stop (52.2745937, 4.8307936)",68.9599619335841
"Bus Stop (52.3765444, 4.9219545)","Metro/Tram Stop (52.2745937, 4.8307936)",53.540863949792346
"Bus Stop (52.3766023, 4.9217113)","Metro/Tram Stop (52.2745937, 4.8307936)",54.210602688060234
"Bus Stop (52.379789, 4.9236598)","Metro/Tram Stop (52.2745937, 4.8307936)",431.96924850159166
"Bus Stop (52.3794855, 4.9231289)","Metro/Tram Stop (52.2745937, 4.8307936)",388.8877462996703
"Bus Stop (52.3790067, 4.9296553)","Metro/Tram Stop (52.2745937, 4.8307936)",580.2299068805797
"Bus Stop (52.3786835, 4.9312827)","Metro/Tram Stop (52.2745937, 4.8307936)",465.0486431907989
"Bus Stop (52.3732993, 4.9386452)","Metro/Tram Stop (52.2745937, 4.8307936)",26.397258043738848
"Bus Stop (52.3722344, 4.9467419)","Metro/Tram Stop (52.2745937, 4.8307936)",581.8540689812196
"Bus Stop (52.3679188, 4.9244207)","Metro/Tram Stop (52.2745937, 4.8307936)",127.9566244035348
"Bus Stop (52.3641043, 4.9396124)","Metro/Tram Stop (52.2745937, 4.8307936)",61.25369188926702
"Bus Stop (52.3640248, 4.9394468)","Metro/Tram Stop (52.2745937, 4.8307936)",59.718722029750225
"Bus Stop (52.3770362, 4.9427762)","Metro/Tram Stop (52.2745937, 4.8307936)",372.24932822830976
"Bus Stop (52.377143, 4.9424087)","Metro/Tram Stop (52.2745937, 4.8307936)",348.6426229897776
"Bus Stop (52.3771098, 4.9460234)","Metro/Tram Stop (52.2745937, 4.8307936)",593.3553648308173
"Bus Stop (52.3855025, 4.8752673)","Metro/Tram Stop (52.2745937, 4.8307936)",127.84068694123052
"Bus Stop (52.3853806, 4.8747448)","Metro/Tram Stop (52.2745937, 4.8307936)",115.12459813361562
"Bus Stop (52.3735854, 4.9388387)","Metro/Tram Stop (52.2745937, 4.8307936)",27.585038419059803
"Bus Stop (52.3865168, 4.8189602)","Metro/Tram Stop (52.2745937, 4.8307936)",602.2484727615238
"Bus Stop (52.3863024, 4.8185525)","Metro/Tram Stop (52.2745937, 4.8307936)",588.1529514841355
"Bus Stop (52.3095301, 4.9596412)","Metro/Tram Stop (52.2745937, 4.8307936)",597.2461312789253
"Bus Stop (52.3229622, 4.9751401)","Metro/Tram Stop (52.2745937, 4.8307936)",161.1318175037592
"Bus Stop (52.3641005, 4.8433593)","Metro/Tram Stop (52.2745937, 4.8307936)",595.7214364806437
"Bus Stop (52.3642028, 4.8431146)","Metro/Tram Stop (52.2745937, 4.8307936)",586.0889671434354
"Bus Stop (52.3640652, 4.8395892)","Metro/Tram Stop (52.2745937, 4.8307936)",394.40218331859927
"Bus Stop (52.3641594, 4.8393311)","Metro/Tram Stop (52.2745937, 4.8307936)",374.9585962849751
"Bus Stop (52.3748291, 4.8603012)","Metro/Tram Stop (52.2745937, 4.8307936)",119.58693151626551
"Bus Stop (52.3743017, 4.8586138)","Metro/Tram Stop (52.2745937, 4.8307936)",43.36294303849179
"Bus Stop (52.3832872, 4.8133853)","Metro/Tram Stop (52.2745937, 4.8307936)",591.5222044884213
"Bus Stop (52.3833922, 4.8146001)","Metro/Tram Stop (52.2745937, 4.8307936)",520.6064103438861
"Bus Stop (52.3787084, 4.874082)","Metro/Tram Stop (52.2745937, 4.8307936)",87.71092073381023
"Bus Stop (52.3843148, 4.8553971)","Metro/Tram Stop (52.2745937, 4.8307936)",339.12417812534073
"Bus Stop (52.3978706, 4.874926)","Metro/Tram Stop (52.2745937, 4.8307936)",184.7999609752921
"Bus Stop (52.3849629, 4.8560745)","Metro/Tram Stop (52.2745937, 4.8307936)",419.4627575940408
"Bus Stop (52.3852347, 4.867524)","Metro/Tram Stop (52.2745937, 4.8307936)",194.24566381138914
"Bus Stop (52.3853986, 4.8687226)","Metro/Tram Stop (52.2745937, 4.8307936)",150.8559256152537
"Bus Stop (52.3851996, 4.8638702)","Metro/Tram Stop (52.2745937, 4.8307936)",421.992647505925
"Bus Stop (52.385298, 4.862217)","Metro/Tram Stop (52.2745937, 4.8307936)",533.9503333034228
"Bus Stop (52.3789876, 4.9944892)","Metro/Tram Stop (52.2745937, 4.8307936)",2020.8689205751914
"Bus Stop (52.3795624, 4.9969472)","Metro/Tram Stop (52.2745937, 4.8307936)",2159.671940454832
"Bus Stop (52.380037, 4.9984376)","Metro/Tram Stop (52.2745937, 4.8307936)",2258.388237905674
"Bus Stop (52.3757741, 4.9861601)","Metro/Tram Stop (52.2745937, 4.8307936)",1396.6344587097983
"Bus Stop (52.3759309, 4.98622)","Metro/Tram Stop (52.2745937, 4.8307936)",1409.6106269981826
"Bus Stop (52.3761362, 4.9785181)","Metro/Tram Stop (52.2745937, 4.8307936)",1032.0148610540518
"Bus Stop (52.3762676, 4.9781505)","Metro/Tram Stop (52.2745937, 4.8307936)",1027.969808754494
"Bus Stop (52.3773213, 4.988408)","Metro/Tram Stop (52.2745937, 4.8307936)",1619.9258721954627
"Bus Stop (52.3876604, 5.0027551)","Metro/Tram Stop (52.2745937, 4.8307936)",3104.150753962953
"Bus Stop (52.3876529, 5.0026815)","Metro/Tram Stop (52.2745937, 4.8307936)",3099.876345261507
"Bus Stop (52.3847879, 5.0023586)","Metro/Tram Stop (52.2745937, 4.8307936)",2847.9811758985907
"Bus Stop (52.384697, 5.0024295)","Metro/Tram Stop (52.2745937, 4.8307936)",2841.915666206788
"Bus Stop (52.383875, 4.963079)","Metro/Tram Stop (52.2745937, 4.8307936)",1097.632347828835
"Bus Stop (52.3778515, 4.9912493)","Metro/Tram Stop (52.2745937, 4.8307936)",1810.0145160329048
"Bus Stop (52.3782518, 4.9920594)","Metro/Tram Stop (52.2745937, 4.8307936)",1873.4322478515783
"Bus Stop (52.3817457, 4.9662918)","Metro/Tram Stop (52.2745937, 4.8307936)",1129.5139751677416
"Bus Stop (52.38192, 4.9661688)","Metro/Tram Stop (52.2745937, 4.8307936)",1145.7514256129516
"Bus Stop (52.3966737, 4.9398446)","Metro/Tram Stop (52.2745937, 4.8307936)",777.1310294711886
"Bus Stop (52.3900379, 4.9484168)","Metro/Tram Stop (52.2745937, 4.8307936)",446.12797388487843
"Bus Stop (52.3857327, 4.9583542)","Metro/Tram Stop (52.2745937, 4.8307936)",761.7333592094208
"Bus Stop (52.3858233, 4.9582987)","Metro/Tram Stop (52.2745937, 4.8307936)",750.9731215000822
"Bus Stop (52.3862725, 4.954032)","Metro/Tram Stop (52.2745937, 4.8307936)",643.8195627938751
"Bus Stop (52.3863585, 4.9533487)","Metro/Tram Stop (52.2745937, 4.8307936)",636.1781952518681
"Bus Stop (52.3874488, 4.9496111)","Metro/Tram Stop (52.2745937, 4.8307936)",596.2625743309674
"Bus Stop (52.3875744, 4.9493481)","Metro/Tram Stop (52.2745937, 4.8307936)",593.7973172582796
"Bus Stop (52.4098567, 4.9649952)","Metro/Tram Stop (52.2745937, 4.8307936)",2115.3422301858977
"Bus Stop (52.4099416, 4.9645559)","Metro/Tram Stop (52.2745937, 4.8307936)",2113.915224260585
"Bus Stop (52.3976605, 4.9518963)","Metro/Tram Stop (52.2745937, 4.8307936)",640.8168542643594
"Bus Stop (52.4133003, 5.0256952)","Metro/Tram Stop (52.2745937, 4.8307936)",5417.217634770286
"Bus Stop (52.3961799, 5.0064757)","Metro/Tram Stop (52.2745937, 4.8307936)",3596.309401743453
"Bus Stop (52.3963788, 5.0043446)","Metro/Tram Stop (52.2745937, 4.8307936)",3455.4747105043393
"Bus Stop (52.3960313, 5.0087605)","Metro/Tram Stop (52.2745937, 4.8307936)",3748.645831319107
"Bus Stop (52.3960745, 5.0086208)","Metro/Tram Stop (52.2745937, 4.8307936)",3739.7721159557477
"Bus Stop (52.4033707, 5.0181928)","Metro/Tram Stop (52.2745937, 4.8307936)",4542.123806267259
"Bus Stop (52.403202, 5.0178733)","Metro/Tram Stop (52.2745937, 4.8307936)",4516.0495154801365
"Bus Stop (52.4013287, 4.957107)","Metro/Tram Stop (52.2745937, 4.8307936)",1051.9794565273598
"Bus Stop (52.4014048, 4.9571204)","Metro/Tram Stop (52.2745937, 4.8307936)",1060.4622112636323
"Bus Stop (52.4072984, 4.9645325)","Metro/Tram Stop (52.2745937, 4.8307936)",1839.108579204488
"Bus Stop (52.4072868, 4.9643888)","Metro/Tram Stop (52.2745937, 4.8307936)",1834.1534303197016
"Bus Stop (52.3959983, 5.010549)","Metro/Tram Stop (52.2745937, 4.8307936)",3869.155654347874
"Bus Stop (52.3960756, 5.0105136)","Metro/Tram Stop (52.2745937, 4.8307936)",3867.7427611128714
"Bus Stop (52.3992076, 4.9529281)","Metro/Tram Stop (52.2745937, 4.8307936)",799.3738066322278
"Bus Stop (52.3991864, 4.9531166)","Metro/Tram Stop (52.2745937, 4.8307936)",795.8694456218365
"Bus Stop (52.3958544, 4.9957295)","Metro/Tram Stop (52.2745937, 4.8307936)",2866.7188681470593
"Bus Stop (52.3958921, 4.9956229)","Metro/Tram Stop (52.2745937, 4.8307936)",2860.1631553661246
"Bus Stop (52.4100373, 4.9620444)","Metro/Tram Stop (52.2745937, 4.8307936)",2072.8046788663
"Bus Stop (52.4033342, 4.9603174)","Metro/Tram Stop (52.2745937, 4.8307936)",1324.67431220881
"Bus Stop (52.4046022, 4.9614794)","Metro/Tram Stop (52.2745937, 4.8307936)",1483.9770031477424
"Bus Stop (52.4022469, 4.9372359)","Metro/Tram Stop (52.2745937, 4.8307936)",343.25160524247406
"Bus Stop (52.394947, 4.9452274)","Metro/Tram Stop (52.2745937, 4.8307936)",682.8259791791523
"Bus Stop (52.3880181, 4.9230305)","Metro/Tram Stop (52.2745937, 4.8307936)",203.05475444841747
"Bus Stop (52.3944686, 4.9342105)","Metro/Tram Stop (52.2745937, 4.8307936)",835.3295636582372
"Bus Stop (52.3768268, 4.9023846)","Metro/Tram Stop (52.2745937, 4.8307936)",92.98790248902996
"Bus Stop (52.4011465, 4.9442948)","Metro/Tram Stop (52.2745937, 4.8307936)",825.2342244259845
"Bus Stop (52.3927337, 4.9570407)","Metro/Tram Stop (52.2745937, 4.8307936)",215.29555945742806
"Bus Stop (52.4122525, 4.9255728)","Metro/Tram Stop (52.2745937, 4.8307936)",703.7852667351759
"Bus Stop (52.4136842, 4.9225403)","Metro/Tram Stop (52.2745937, 4.8307936)",914.0387866154332
"Bus Stop (52.4032082, 4.8980061)","Metro/Tram Stop (52.2745937, 4.8307936)",1222.610901510723
"Bus Stop (52.3570518, 4.918073)","Metro/Tram Stop (52.2745937, 4.8307936)",184.96292392876217
"Bus Stop (52.3572494, 4.9180989)","Metro/Tram Stop (52.2745937, 4.8307936)",165.60241888924173
"Bus Stop (52.4203165, 4.8841572)","Metro/Tram Stop (52.2745937, 4.8307936)",905.4207095156067
"Bus Stop (52.4037332, 4.9161995)","Metro/Tram Stop (52.2745937, 4.8307936)",442.89718705465333
"Bus Stop (52.3896604, 4.9590589)","Metro/Tram Stop (52.2745937, 4.8307936)",431.533312929432
"Bus Stop (52.3902506, 4.9588969)","Metro/Tram Stop (52.2745937, 4.8307936)",384.8719194634711
"Bus Stop (52.3511455, 4.9232245)","Metro/Tram Stop (52.2745937, 4.8307936)",57.157240649372085
"Bus Stop (52.3515329, 4.9228292)","Metro/Tram Stop (52.2745937, 4.8307936)",81.12691724908942
"Bus Stop (52.3529625, 4.9207917)","Metro/Tram Stop (52.2745937, 4.8307936)",267.50765201904085
"Bus Stop (52.398224, 4.9445271)","Metro/Tram Stop (52.2745937, 4.8307936)",930.5377916062603
"Bus Stop (52.3872607, 4.9683113)","Metro/Tram Stop (52.2745937, 4.8307936)",1106.3856216682168
"Bus Stop (52.3871271, 4.9681909)","Metro/Tram Stop (52.2745937, 4.8307936)",1106.510863126925
"Bus Stop (52.3715262, 4.9624116)","Metro/Tram Stop (52.2745937, 4.8307936)",82.8474473744818
"Bus Stop (52.3713954, 4.9621598)","Metro/Tram Stop (52.2745937, 4.8307936)",82.9602769639743
"Bus Stop (52.3531218, 4.9207331)","Metro/Tram Stop (52.2745937, 4.8307936)",285.1488141750639
"Bus Stop (52.3828872, 4.9704672)","Metro/Tram Stop (52.2745937, 4.8307936)",1353.7809628607258
"Bus Stop (52.3833348, 4.9707622)","Metro/Tram Stop (52.2745937, 4.8307936)",1407.3026514164874
"Bus Stop (52.4122987, 4.8866819)","Metro/Tram Stop (52.2745937, 4.8307936)",306.24469433001025
"Bus Stop (52.4101976, 4.8916307)","Metro/Tram Stop (52.2745937, 4.8307936)",348.3065912356456
"Bus Stop (52.4148203, 4.8813733)","Metro/Tram Stop (52.2745937, 4.8307936)",668.6684802298234
"Bus Stop (52.4214945, 4.8863713)","Metro/Tram Stop (52.2745937, 4.8307936)",962.6834520403698
"Bus Stop (52.4214758, 4.8875609)","Metro/Tram Stop (52.2745937, 4.8307936)",938.0197372684676
"Bus Stop (52.4088926, 4.8954765)","Metro/Tram Stop (52.2745937, 4.8307936)",581.1642069974072
"Bus Stop (52.398269, 4.944358)","Metro/Tram Stop (52.2745937, 4.8307936)",917.9967610253688
"Bus Stop (52.3981779, 4.9063346)","Metro/Tram Stop (52.2745937, 4.8307936)",645.2257022823511
"Bus Stop (52.3989919, 4.9061306)","Metro/Tram Stop (52.2745937, 4.8307936)",721.1001029035372
"Bus Stop (52.3844816, 4.91415)","Metro/Tram Stop (52.2745937, 4.8307936)",363.2476607382553
"Bus Stop (52.3851779, 4.9142573)","Metro/Tram Stop (52.2745937, 4.8307936)",441.03042495182575
"Bus Stop (52.3830293, 4.9137653)","Metro/Tram Stop (52.2745937, 4.8307936)",199.67492416836373
"Bus Stop (52.3831105, 4.9132214)","Metro/Tram Stop (52.2745937, 4.8307936)",208.24213120633937
"Bus Stop (52.4102483, 4.895408)","Metro/Tram Stop (52.2745937, 4.8307936)",458.096404214604
"Bus Stop (52.4106285, 4.8960839)","Metro/Tram Stop (52.2745937, 4.8307936)",461.9914416663727
"Bus Stop (52.4158005, 4.8954544)","Metro/Tram Stop (52.2745937, 4.8307936)",418.0503277290421
"Bus Stop (52.3942349, 4.9023018)","Metro/Tram Stop (52.2745937, 4.8307936)",731.2914598542802
"Bus Stop (52.3943974, 4.9026939)","Metro/Tram Stop (52.2745937, 4.8307936)",705.2790656631369
"Bus Stop (52.4122973, 4.8980121)","Metro/Tram Stop (52.2745937, 4.8307936)",497.93095486453404
"Bus Stop (52.4127435, 4.8987553)","Metro/Tram Stop (52.2745937, 4.8307936)",539.4827587660005
"Bus Stop (52.3470633, 4.9388728)","Metro/Tram Stop (52.2745937, 4.8307936)",118.4592280615218
"Bus Stop (52.3492101, 4.9427341)","Metro/Tram Stop (52.2745937, 4.8307936)",236.9881550022857
"Bus Stop (52.3560727, 4.9541105)","Metro/Tram Stop (52.2745937, 4.8307936)",238.40694640311878
"Bus Stop (52.3523519, 4.9480015)","Metro/Tram Stop (52.2745937, 4.8307936)",375.0181549098355
"Bus Stop (52.3588619, 4.9406837)","Metro/Tram Stop (52.2745937, 4.8307936)",318.02108101561987
"Bus Stop (52.2991022, 4.9630795)","Metro/Tram Stop (52.2745937, 4.8307936)",234.9355405203076
"Bus Stop (52.2995408, 4.964049)","Metro/Tram Stop (52.2745937, 4.8307936)",316.09301541887254
"Bus Stop (52.3066664, 4.9606971)","Metro/Tram Stop (52.2745937, 4.8307936)",586.4398546037837
"Bus Stop (52.3068713, 4.9609115)","Metro/Tram Stop (52.2745937, 4.8307936)",600.9261027993867
"Bus Stop (52.3136015, 4.9714581)","Metro/Tram Stop (52.2745937, 4.8307936)",640.3073828651354
"Bus Stop (52.301794, 4.9655544)","Metro/Tram Stop (52.2745937, 4.8307936)",553.3054180246149
"Bus Stop (52.3021939, 4.9648109)","Metro/Tram Stop (52.2745937, 4.8307936)",554.8807275913321
"Bus Stop (52.2962224, 4.9891453)","Metro/Tram Stop (52.2745937, 4.8307936)",14.943077690318002
"Bus Stop (52.296497, 4.989349)","Metro/Tram Stop (52.2745937, 4.8307936)",18.651123959154617
"Bus Stop (52.2963415, 4.9736832)","Metro/Tram Stop (52.2745937, 4.8307936)",86.82910613069164
"Bus Stop (52.2973718, 4.9735367)","Metro/Tram Stop (52.2745937, 4.8307936)",199.67939786644308
"Bus Stop (52.3014503, 4.9808235)","Metro/Tram Stop (52.2745937, 4.8307936)",536.0059876171787
"Bus Stop (52.3015824, 4.9804535)","Metro/Tram Stop (52.2745937, 4.8307936)",564.9375388737052
"Bus Stop (52.2927868, 4.9860175)","Metro/Tram Stop (52.2745937, 4.8307936)",452.6442812183394
"Bus Stop (52.292921, 4.9858473)","Metro/Tram Stop (52.2745937, 4.8307936)",445.5318040325855
"Bus Stop (52.3014693, 4.985779)","Metro/Tram Stop (52.2745937, 4.8307936)",344.48679776271024
"Bus Stop (52.3015832, 4.985581)","Metro/Tram Stop (52.2745937, 4.8307936)",360.1669854597291
