Bus Stop,Nearest Metro/Tram Stop,Distance (meters)
"Bus Stop (12.91988256, 77.5119219)","Metro/Tram Stop (12.980531, 77.7088952)",1547.4874486125268
"Bus Stop (12.89180552, 77.52125042)","Metro/Tram Stop (12.980531, 77.7088952)",800.9050259241998
"Bus Stop (12.89795232, 77.51214646)","Metro/Tram Stop (12.980531, 77.7088952)",1521.734213872166
"Bus Stop (12.92484306, 77.52660248)","Metro/Tram Stop (12.980531, 77.7088952)",528.5861018300466
"Bus Stop (12.92697248, 77.52007892)","Metro/Tram Stop (12.980531, 77.7088952)",595.3114427827933
"Bus Stop (12.92986399, 77.52077965)","Metro/Tram Stop (12.980531, 77.7088952)",461.2273797010026
"Bus Stop (12.92187419, 77.5088263)","Metro/Tram Stop (12.980531, 77.7088952)",1164.3516861326846
"Bus Stop (12.81024288, 77.406589)","Metro/Tram Stop (12.980531, 77.7088952)",12942.597894347478
"Bus Stop (12.81562138, 77.40734964)","Metro/Tram Stop (12.980531, 77.7088952)",12437.295921990806
"Bus Stop (12.82285347, 77.41068179)","Metro/Tram Stop (12.980531, 77.7088952)",11600.686774748448
"Bus Stop (12.82962925, 77.41220098)","Metro/Tram Stop (12.980531, 77.7088952)",10944.45816477337
"Bus Stop (12.83453412, 77.41444449)","Metro/Tram Stop (12.980531, 77.7088952)",10389.456357279056
"Bus Stop (12.84379617, 77.42129778)","Metro/Tram Stop (12.980531, 77.7088952)",9144.42060679793
"Bus Stop (12.85549146, 77.42681597)","Metro/Tram Stop (12.980531, 77.7088952)",7844.431610762606
"Bus Stop (12.85821339, 77.42900564)","Metro/Tram Stop (12.980531, 77.7088952)",7470.921245894229
"Bus Stop (12.86318881, 77.43362166)","Metro/Tram Stop (12.980531, 77.7088952)",6737.907452028217
"Bus Stop (12.86666, 77.43666)","Metro/Tram Stop (12.980531, 77.7088952)",6244.048245101211
"Bus Stop (12.87254392, 77.43952733)","Metro/Tram Stop (12.980531, 77.7088952)",5610.230416071994
"Bus Stop (12.87943013, 77.44597052)","Metro/Tram Stop (12.980531, 77.7088952)",4578.131850665456
"Bus Stop (12.88621362, 77.45038248)","Metro/Tram Stop (12.980531, 77.7088952)",3720.5602761511404
"Bus Stop (12.84165923, 77.39229946)","Metro/Tram Stop (12.980531, 77.7088952)",11721.445927479846
"Bus Stop (12.83958758, 77.39632101)","Metro/Tram Stop (12.980531, 77.7088952)",11532.922874396392
"Bus Stop (12.83934, 77.39902)","Metro/Tram Stop (12.980531, 77.7088952)",11326.155498485441
"Bus Stop (12.83830002, 77.40269919)","Metro/Tram Stop (12.980531, 77.7088952)",11077.400755419585
"Bus Stop (12.83655031, 77.41070649)","Metro/Tram Stop (12.980531, 77.7088952)",10534.36852285128
"Bus Stop (12.82322867, 77.39131535)","Metro/Tram Stop (12.980531, 77.7088952)",13089.630588696822
"Bus Stop (12.80680465, 77.42874171)","Metro/Tram Stop (12.980531, 77.7088952)",11876.26622648222
"Bus Stop (12.81163388, 77.43333455)","Metro/Tram Stop (12.980531, 77.7088952)",11166.14288662716
"Bus Stop (12.83064034, 77.42885623)","Metro/Tram Stop (12.980531, 77.7088952)",9669.257045829865
"Bus Stop (12.79490562, 77.43146352)","Metro/Tram Stop (12.980531, 77.7088952)",12904.062165019437
"Bus Stop (12.80151542, 77.42510735)","Metro/Tram Stop (12.980531, 77.7088952)",12580.22224613098
"Bus Stop (12.84457, 77.39997)","Metro/Tram Stop (12.980531, 77.7088952)",10873.627795265782
"Bus Stop (12.72029143, 77.42937525)","Metro/Tram Stop (12.980531, 77.7088952)",19074.772811176343
"Bus Stop (12.81813875, 77.36574361)","Metro/Tram Stop (12.980531, 77.7088952)",15599.914554527173
"Bus Stop (12.8015596, 77.38420852)","Metro/Tram Stop (12.980531, 77.7088952)",15289.345004367711
"Bus Stop (12.796705, 77.385581)","Metro/Tram Stop (12.980531, 77.7088952)",15574.716670583131
"Bus Stop (12.79920106, 77.43747921)","Metro/Tram Stop (12.980531, 77.7088952)",12184.953845144624
"Bus Stop (12.80634415, 77.43812998)","Metro/Tram Stop (12.980531, 77.7088952)",11450.316633220713
"Bus Stop (12.81529739, 77.44122293)","Metro/Tram Stop (12.980531, 77.7088952)",10411.865051918514
"Bus Stop (12.82158725, 77.44413246)","Metro/Tram Stop (12.980531, 77.7088952)",9647.959385844335
"Bus Stop (12.82549109, 77.44929834)","Metro/Tram Stop (12.980531, 77.7088952)",9019.426801224998
"Bus Stop (12.83253224, 77.45103828)","Metro/Tram Stop (12.980531, 77.7088952)",8232.262107169612
"Bus Stop (12.84314413, 77.45141178)","Metro/Tram Stop (12.980531, 77.7088952)",7165.950835921269
"Bus Stop (12.84912388, 77.45126741)","Metro/Tram Stop (12.980531, 77.7088952)",6601.444142066194
"Bus Stop (12.85573747, 77.45269118)","Metro/Tram Stop (12.980531, 77.7088952)",5902.473574591347
"Bus Stop (12.86430689, 77.45694716)","Metro/Tram Stop (12.980531, 77.7088952)",4860.42773582228
"Bus Stop (12.86676964, 77.45501856)","Metro/Tram Stop (12.980531, 77.7088952)",4772.901238518197
"Bus Stop (12.7673492, 77.43893635)","Metro/Tram Stop (12.980531, 77.7088952)",14369.197125272194
"Bus Stop (12.77025754, 77.43192652)","Metro/Tram Stop (12.980531, 77.7088952)",14678.939639198215
"Bus Stop (12.78113291, 77.4392054)","Metro/Tram Stop (12.980531, 77.7088952)",13281.09204970364
"Bus Stop (12.79008318, 77.44112777)","Metro/Tram Stop (12.980531, 77.7088952)",12475.945828499367
"Bus Stop (12.79211604, 77.43860691)","Metro/Tram Stop (12.980531, 77.7088952)",12549.336960066223
"Bus Stop (12.74880956, 77.42418989)","Metro/Tram Stop (12.980531, 77.7088952)",16961.398651038402
"Bus Stop (12.79548557, 77.37521466)","Metro/Tram Stop (12.980531, 77.7088952)",16454.90435395415
"Bus Stop (12.79390148, 77.38126617)","Metro/Tram Stop (12.980531, 77.7088952)",16121.153440322903
"Bus Stop (12.75742058, 77.39746291)","Metro/Tram Stop (12.980531, 77.7088952)",18306.378324420017
"Bus Stop (12.75665045, 77.40468669)","Metro/Tram Stop (12.980531, 77.7088952)",17884.660490603044
"Bus Stop (12.77684359, 77.39788516)","Metro/Tram Stop (12.980531, 77.7088952)",16465.525071430646
"Bus Stop (12.72853511, 77.40265374)","Metro/Tram Stop (12.980531, 77.7088952)",20196.4044574467
"Bus Stop (12.74124297, 77.40159761)","Metro/Tram Stop (12.980531, 77.7088952)",19277.556196107893
"Bus Stop (12.69957522, 77.38446462)","Metro/Tram Stop (12.980531, 77.7088952)",23896.598978201182
"Bus Stop (12.70190954, 77.39316742)","Metro/Tram Stop (12.980531, 77.7088952)",23084.554785952743
"Bus Stop (12.69307304, 77.40659458)","Metro/Tram Stop (12.980531, 77.7088952)",22961.977343907445
"Bus Stop (12.71186007, 77.40690093)","Metro/Tram Stop (12.980531, 77.7088952)",21286.82813294513
"Bus Stop (12.72440061, 77.3808363)","Metro/Tram Stop (12.980531, 77.7088952)",22195.74874000602
"Bus Stop (12.7288764, 77.38162739)","Metro/Tram Stop (12.980531, 77.7088952)",21796.281554054247
"Bus Stop (12.73377832, 77.38111804)","Metro/Tram Stop (12.980531, 77.7088952)",21461.81321682453
"Bus Stop (12.74340676, 77.37721276)","Metro/Tram Stop (12.980531, 77.7088952)",20787.979498000073
"Bus Stop (12.76163994, 77.37651536)","Metro/Tram Stop (12.980531, 77.7088952)",19185.21932468823
"Bus Stop (12.90388637, 77.43853206)","Metro/Tram Stop (12.980531, 77.7088952)",4152.752355226272
"Bus Stop (12.89471463, 77.43681104)","Metro/Tram Stop (12.980531, 77.7088952)",4556.331151202392
"Bus Stop (12.8892299, 77.4378454)","Metro/Tram Stop (12.980531, 77.7088952)",4684.373360536759
"Bus Stop (12.88774347, 77.44437519)","Metro/Tram Stop (12.980531, 77.7088952)",4146.390969185819
"Bus Stop (12.88717098, 77.45113582)","Metro/Tram Stop (12.980531, 77.7088952)",3589.8839644882855
"Bus Stop (12.88601624, 77.38378096)","Metro/Tram Stop (12.980531, 77.7088952)",10358.49945052429
"Bus Stop (12.89215269, 77.39192614)","Metro/Tram Stop (12.980531, 77.7088952)",9351.059859962794
"Bus Stop (12.89030219, 77.39874182)","Metro/Tram Stop (12.980531, 77.7088952)",8669.241291398523
"Bus Stop (12.88946196, 77.40250916)","Metro/Tram Stop (12.980531, 77.7088952)",8293.785421431598
"Bus Stop (12.89109751, 77.41294607)","Metro/Tram Stop (12.980531, 77.7088952)",7152.142840091092
"Bus Stop (12.89517864, 77.41534361)","Metro/Tram Stop (12.980531, 77.7088952)",6793.304355029246
"Bus Stop (12.89179934, 77.42183128)","Metro/Tram Stop (12.980531, 77.7088952)",6203.37658883931
"Bus Stop (12.91955255, 77.36549283)","Metro/Tram Stop (12.980531, 77.7088952)",12123.246721284153
"Bus Stop (12.91977685, 77.36865241)","Metro/Tram Stop (12.980531, 77.7088952)",11785.082085962371
"Bus Stop (12.91049048, 77.36995162)","Metro/Tram Stop (12.980531, 77.7088952)",11574.650816010624
"Bus Stop (12.91021281, 77.37363105)","Metro/Tram Stop (12.980531, 77.7088952)",11174.737428489285
"Bus Stop (12.91148922, 77.38290161)","Metro/Tram Stop (12.980531, 77.7088952)",10173.403968607487
"Bus Stop (12.91039802, 77.38639855)","Metro/Tram Stop (12.980531, 77.7088952)",9790.107130023936
"Bus Stop (12.91008773, 77.39537441)","Metro/Tram Stop (12.980531, 77.7088952)",8815.43996789233
"Bus Stop (12.90731612, 77.40359068)","Metro/Tram Stop (12.980531, 77.7088952)",7920.872250950745
"Bus Stop (12.90735015, 77.41820499)","Metro/Tram Stop (12.980531, 77.7088952)",6334.891020368097
"Bus Stop (12.90641222, 77.4287484)","Metro/Tram Stop (12.980531, 77.7088952)",5193.066533638213
"Bus Stop (12.9029001, 77.43025308)","Metro/Tram Stop (12.980531, 77.7088952)",5057.780938595053
"Bus Stop (12.89752394, 77.43276487)","Metro/Tram Stop (12.980531, 77.7088952)",4891.899300038381
"Bus Stop (12.88133654, 77.35522985)","Metro/Tram Stop (12.980531, 77.7088952)",13494.185686536135
"Bus Stop (12.88543286, 77.3583054)","Metro/Tram Stop (12.980531, 77.7088952)",13074.74801739433
"Bus Stop (12.89385743, 77.36156699)","Metro/Tram Stop (12.980531, 77.7088952)",12578.223562759289
"Bus Stop (12.90223104, 77.36735148)","Metro/Tram Stop (12.980531, 77.7088952)",11870.297855691422
"Bus Stop (12.91609654, 77.41542089)","Metro/Tram Stop (12.980531, 77.7088952)",6697.833590276126
"Bus Stop (12.87516729, 77.3529996)","Metro/Tram Stop (12.980531, 77.7088952)",13892.907285424311
"Bus Stop (12.88140737, 77.35511745)","Metro/Tram Stop (12.980531, 77.7088952)",13504.384912096362
"Bus Stop (12.9363884, 77.36496373)","Metro/Tram Stop (12.980531, 77.7088952)",12395.343922793203
"Bus Stop (12.93661578, 77.37293403)","Metro/Tram Stop (12.980531, 77.7088952)",11545.758681856843
"Bus Stop (12.92481972, 77.36932009)","Metro/Tram Stop (12.980531, 77.7088952)",11788.436912167112
"Bus Stop (12.92294263, 77.3687755)","Metro/Tram Stop (12.980531, 77.7088952)",11815.859490125591
"Bus Stop (12.93048398, 77.38285965)","Metro/Tram Stop (12.980531, 77.7088952)",10471.598432972236
"Bus Stop (12.9191784, 77.3821853)","Metro/Tram Stop (12.980531, 77.7088952)",10318.686902603793
"Bus Stop (12.89410825, 77.3779194)","Metro/Tram Stop (12.980531, 77.7088952)",10815.445104090346
"Bus Stop (12.88723916, 77.37660689)","Metro/Tram Stop (12.980531, 77.7088952)",11088.228059733518
"Bus Stop (12.91027665, 77.36954413)","Metro/Tram Stop (12.980531, 77.7088952)",11618.3119878496
"Bus Stop (12.89180835, 77.37625358)","Metro/Tram Stop (12.980531, 77.7088952)",11032.756033924677
"Bus Stop (12.87389698, 77.39949549)","Metro/Tram Stop (12.980531, 77.7088952)",9173.512204072398
"Bus Stop (12.87615571, 77.40114026)","Metro/Tram Stop (12.980531, 77.7088952)",8909.548675817363
"Bus Stop (12.87696797, 77.41655915)","Metro/Tram Stop (12.980531, 77.7088952)",7358.799517049083
"Bus Stop (12.880877, 77.418001)","Metro/Tram Stop (12.980531, 77.7088952)",7025.979673506958
"Bus Stop (12.84898972, 77.33028478)","Metro/Tram Stop (12.980531, 77.7088952)",17164.520209526658
"Bus Stop (12.85489365, 77.33349936)","Metro/Tram Stop (12.980531, 77.7088952)",16600.270720276396
"Bus Stop (12.85659867, 77.33370625)","Metro/Tram Stop (12.980531, 77.7088952)",16513.407916977412
"Bus Stop (12.8670816, 77.33452069)","Metro/Tram Stop (12.980531, 77.7088952)",16066.207190547111
"Bus Stop (12.87156871, 77.33985201)","Metro/Tram Stop (12.980531, 77.7088952)",15374.389840724945
"Bus Stop (12.87731277, 77.34633578)","Metro/Tram Stop (12.980531, 77.7088952)",14535.126014797594
"Bus Stop (12.82140057, 77.287822)","Metro/Tram Stop (12.980531, 77.7088952)",22613.55869063844
"Bus Stop (12.8312262, 77.29516189)","Metro/Tram Stop (12.980531, 77.7088952)",21441.172417478323
"Bus Stop (12.84132695, 77.32757861)","Metro/Tram Stop (12.980531, 77.7088952)",17771.066485620697
"Bus Stop (12.89927406, 77.33693535)","Metro/Tram Stop (12.980531, 77.7088952)",15184.790687567152
"Bus Stop (12.87961775, 77.34092513)","Metro/Tram Stop (12.980531, 77.7088952)",15051.618983274948
"Bus Stop (12.87690288, 77.3420143)","Metro/Tram Stop (12.980531, 77.7088952)",15001.949976566531
"Bus Stop (12.90702922, 77.42598842)","Metro/Tram Stop (12.980531, 77.7088952)",5490.778029741687
"Bus Stop (12.79953847, 77.31863136)","Metro/Tram Stop (12.980531, 77.7088952)",20920.81981297142
"Bus Stop (12.80101391, 77.31459004)","Metro/Tram Stop (12.980531, 77.7088952)",21190.268794874286
"Bus Stop (12.80349956, 77.31458322)","Metro/Tram Stop (12.980531, 77.7088952)",21038.608521248978
"Bus Stop (12.8150369, 77.32017629)","Metro/Tram Stop (12.980531, 77.7088952)",19843.71221288993
"Bus Stop (12.82105279, 77.32227766)","Metro/Tram Stop (12.980531, 77.7088952)",19309.12240540109
"Bus Stop (12.83034037, 77.32471354)","Metro/Tram Stop (12.980531, 77.7088952)",18583.80675365838
"Bus Stop (12.83924441, 77.32741918)","Metro/Tram Stop (12.980531, 77.7088952)",17883.49914763836
"Bus Stop (12.82674571, 77.31177958)","Metro/Tram Stop (12.980531, 77.7088952)",20014.990687215522
"Bus Stop (12.81217058, 77.44977236)","Metro/Tram Stop (12.980531, 77.7088952)",10280.539292970485
"Bus Stop (12.81809081, 77.45235198)","Metro/Tram Stop (12.980531, 77.7088952)",9653.424237304143
"Bus Stop (12.79374867, 77.43833987)","Metro/Tram Stop (12.980531, 77.7088952)",12462.460252872732
"Bus Stop (12.84092558, 77.47001134)","Metro/Tram Stop (12.980531, 77.7088952)",6684.542946075566
"Bus Stop (12.84624823, 77.47058712)","Metro/Tram Stop (12.980531, 77.7088952)",6096.212055223049
"Bus Stop (12.85675834, 77.46526998)","Metro/Tram Stop (12.980531, 77.7088952)",5157.230675933504
"Bus Stop (12.80067595, 77.50841491)","Metro/Tram Stop (12.980531, 77.7088952)",7140.931299992657
"Bus Stop (12.80641959, 77.50313855)","Metro/Tram Stop (12.980531, 77.7088952)",6769.6710708841865
"Bus Stop (12.81117633, 77.4923821)","Metro/Tram Stop (12.980531, 77.7088952)",6915.636841822563
"Bus Stop (12.81813397, 77.49285727)","Metro/Tram Stop (12.980531, 77.7088952)",6276.7306774781355
"Bus Stop (12.82434606, 77.48993496)","Metro/Tram Stop (12.980531, 77.7088952)",5991.521809809661
"Bus Stop (12.8304041, 77.48561473)","Metro/Tram Stop (12.980531, 77.7088952)",5924.435404939912
"Bus Stop (12.83488601, 77.48539569)","Metro/Tram Stop (12.980531, 77.7088952)",5669.312697869225
"Bus Stop (12.842914, 77.486244)","Metro/Tram Stop (12.980531, 77.7088952)",5174.963710339433
"Bus Stop (12.84215611, 77.48387472)","Metro/Tram Stop (12.980531, 77.7088952)",5444.242882045524
"Bus Stop (12.92358661, 77.44916098)","Metro/Tram Stop (12.980531, 77.7088952)",3442.565020369738
"Bus Stop (12.87675396, 77.37753585)","Metro/Tram Stop (12.980531, 77.7088952)",11288.562274759377
"Bus Stop (12.86640701, 77.37665635)","Metro/Tram Stop (12.980531, 77.7088952)",11777.122378849514
"Bus Stop (12.86735997, 77.38426099)","Metro/Tram Stop (12.980531, 77.7088952)",10978.221045755236
"Bus Stop (12.86543791, 77.39227509)","Metro/Tram Stop (12.980531, 77.7088952)",10285.882387900218
"Bus Stop (12.86216324, 77.39499056)","Metro/Tram Stop (12.980531, 77.7088952)",10199.415998543722
"Bus Stop (12.85943444, 77.40130319)","Metro/Tram Stop (12.980531, 77.7088952)",9772.866961146357
"Bus Stop (12.85602919, 77.41700346)","Metro/Tram Stop (12.980531, 77.7088952)",8645.667356533342
"Bus Stop (12.82016499, 77.38079139)","Metro/Tram Stop (12.980531, 77.7088952)",14187.207736188322
"Bus Stop (12.82513529, 77.38210547)","Metro/Tram Stop (12.980531, 77.7088952)",13737.548404047355
"Bus Stop (12.8469669, 77.38383305)","Metro/Tram Stop (12.980531, 77.7088952)",12115.59005140989
"Bus Stop (12.85463488, 77.38400119)","Metro/Tram Stop (12.980531, 77.7088952)",11649.064034778805
"Bus Stop (12.85689986, 77.36484059)","Metro/Tram Stop (12.980531, 77.7088952)",13376.464285466744
"Bus Stop (12.86117077, 77.36235799)","Metro/Tram Stop (12.980531, 77.7088952)",13432.338897467873
"Bus Stop (12.86727654, 77.36153101)","Metro/Tram Stop (12.980531, 77.7088952)",13271.326540742302
"Bus Stop (12.85222835, 77.35723981)","Metro/Tram Stop (12.980531, 77.7088952)",14343.042464944616
"Bus Stop (12.85657517, 77.35739239)","Metro/Tram Stop (12.980531, 77.7088952)",14127.96191374682
"Bus Stop (12.86695546, 77.3542843)","Metro/Tram Stop (12.980531, 77.7088952)",14025.282580380137
"Bus Stop (12.86682248, 77.35918145)","Metro/Tram Stop (12.980531, 77.7088952)",13528.333897757528
"Bus Stop (12.83012881, 77.36309518)","Metro/Tram Stop (12.980531, 77.7088952)",15025.530823757195
"Bus Stop (12.84364089, 77.35806252)","Metro/Tram Stop (12.980531, 77.7088952)",14697.867357976616
"Bus Stop (12.83361828, 77.34421712)","Metro/Tram Stop (12.980531, 77.7088952)",16551.482698969357
"Bus Stop (12.83189881, 77.36086891)","Metro/Tram Stop (12.980531, 77.7088952)",15114.437985030914
"Bus Stop (12.93866088, 77.44787185)","Metro/Tram Stop (12.980531, 77.7088952)",3914.928732637416
"Bus Stop (12.96683088, 77.51605782)","Metro/Tram Stop (12.980531, 77.7088952)",151.7049779392191
"Bus Stop (12.96929, 77.51471)","Metro/Tram Stop (12.980531, 77.7088952)",239.8236956716532
"Bus Stop (12.96917888, 77.51793148)","Metro/Tram Stop (12.980531, 77.7088952)",418.7348215792947
"Bus Stop (12.967769, 77.523879)","Metro/Tram Stop (12.980531, 77.7088952)",667.4001740269938
"Bus Stop (12.970691, 77.524868)","Metro/Tram Stop (12.980531, 77.7088952)",349.2565339901471
"Bus Stop (12.97129188, 77.5267127)","Metro/Tram Stop (12.980531, 77.7088952)",178.368922584785
"Bus Stop (12.97386412, 77.5303719)","Metro/Tram Stop (12.980531, 77.7088952)",358.1647975687332
"Bus Stop (12.9744004, 77.52083019)","Metro/Tram Stop (12.980531, 77.7088952)",718.0753316800287
"Bus Stop (12.97653846, 77.52354007)","Metro/Tram Stop (12.980531, 77.7088952)",575.7252706466742
"Bus Stop (12.97636779, 77.52597772)","Metro/Tram Stop (12.980531, 77.7088952)",416.4042561259732
"Bus Stop (12.97625134, 77.53100504)","Metro/Tram Stop (12.980531, 77.7088952)",120.58159159894947
"Bus Stop (12.91722, 77.58934)","Metro/Tram Stop (12.980531, 77.7088952)",677.6665183286702
"Bus Stop (12.95116, 77.52182)","Metro/Tram Stop (12.980531, 77.7088952)",1022.0652795169826
"Bus Stop (12.95248611, 77.52032429)","Metro/Tram Stop (12.980531, 77.7088952)",1236.0211791932988
"Bus Stop (12.96044452, 77.50497616)","Metro/Tram Stop (12.980531, 77.7088952)",1087.068322165804
"Bus Stop (12.96115061, 77.50974366)","Metro/Tram Stop (12.980531, 77.7088952)",851.2687971037925
"Bus Stop (12.96099197, 77.5122197)","Metro/Tram Stop (12.980531, 77.7088952)",729.3013147496531
"Bus Stop (12.95962175, 77.52037522)","Metro/Tram Stop (12.980531, 77.7088952)",1033.847620002302
"Bus Stop (12.9461, 77.48664)","Metro/Tram Stop (12.980531, 77.7088952)",435.48405106552394
"Bus Stop (12.90986014, 77.51354672)","Metro/Tram Stop (12.980531, 77.7088952)",892.6393876697753
"Bus Stop (13.00607496, 77.45295623)","Metro/Tram Stop (12.980531, 77.7088952)",5304.938027230717
"Bus Stop (12.99697763, 77.45177865)","Metro/Tram Stop (12.980531, 77.7088952)",4895.74177962976
"Bus Stop (12.99093717, 77.45448863)","Metro/Tram Stop (12.980531, 77.7088952)",4177.831994985303
"Bus Stop (12.99173517, 77.45898066)","Metro/Tram Stop (12.980531, 77.7088952)",3995.2637878232963
"Bus Stop (12.99145471, 77.46577014)","Metro/Tram Stop (12.980531, 77.7088952)",3669.8445487541767
"Bus Stop (12.98827564, 77.47352385)","Metro/Tram Stop (12.980531, 77.7088952)",3142.09694838999
"Bus Stop (12.98611191, 77.47819171)","Metro/Tram Stop (12.980531, 77.7088952)",2889.6534138746506
"Bus Stop (13.00016093, 77.47072743)","Metro/Tram Stop (12.980531, 77.7088952)",3727.9346692482754
"Bus Stop (12.9904416, 77.46899681)","Metro/Tram Stop (12.980531, 77.7088952)",3463.979012255918
"Bus Stop (13.0109584, 77.45991924)","Metro/Tram Stop (12.980531, 77.7088952)",4376.317144120615
"Bus Stop (12.92005797, 77.33011836)","Metro/Tram Stop (12.980531, 77.7088952)",15950.290893808195
"Bus Stop (12.91889284, 77.32367649)","Metro/Tram Stop (12.980531, 77.7088952)",16637.145074362263
"Bus Stop (12.92722209, 77.31849062)","Metro/Tram Stop (12.980531, 77.7088952)",17287.63903813123
"Bus Stop (12.94736649, 77.30962115)","Metro/Tram Stop (12.980531, 77.7088952)",18174.901126408236
"Bus Stop (12.96158712, 77.32503434)","Metro/Tram Stop (12.980531, 77.7088952)",16422.607387528093
"Bus Stop (12.95280302, 77.33572702)","Metro/Tram Stop (12.980531, 77.7088952)",15308.919352373287
"Bus Stop (12.96248074, 77.34300942)","Metro/Tram Stop (12.980531, 77.7088952)",14500.058775852176
"Bus Stop (12.95818325, 77.35178497)","Metro/Tram Stop (12.980531, 77.7088952)",13547.046703747697
"Bus Stop (12.96043136, 77.35949784)","Metro/Tram Stop (12.980531, 77.7088952)",12708.64621549531
"Bus Stop (12.97320605, 77.36144587)","Metro/Tram Stop (12.980531, 77.7088952)",12581.52122323761
"Bus Stop (12.96664548, 77.37944006)","Metro/Tram Stop (12.980531, 77.7088952)",10569.982666959746
"Bus Stop (12.96584902, 77.40004327)","Metro/Tram Stop (12.980531, 77.7088952)",8334.060212532793
"Bus Stop (12.96708599, 77.40318332)","Metro/Tram Stop (12.980531, 77.7088952)",8006.569275096119
"Bus Stop (12.97004289, 77.40994575)","Metro/Tram Stop (12.980531, 77.7088952)",7318.925138776457
"Bus Stop (12.9708903, 77.41472678)","Metro/Tram Stop (12.980531, 77.7088952)",6822.465152922544
"Bus Stop (12.97430375, 77.42119101)","Metro/Tram Stop (12.980531, 77.7088952)",6218.211062485826
"Bus Stop (12.97804035, 77.43064903)","Metro/Tram Stop (12.980531, 77.7088952)",5371.263384402125
"Bus Stop (12.98178161, 77.43962163)","Metro/Tram Stop (12.980531, 77.7088952)",4680.336398121593
"Bus Stop (12.98420412, 77.44397309)","Metro/Tram Stop (12.980531, 77.7088952)",4438.310935719968
"Bus Stop (12.98904757, 77.44931076)","Metro/Tram Stop (12.980531, 77.7088952)",4368.393640033344
"Bus Stop (13.08719046, 77.14186273)","Metro/Tram Stop (12.980531, 77.7088952)",27591.149493516576
"Bus Stop (13.08312982, 77.150035)","Metro/Tram Stop (12.980531, 77.7088952)",26719.171943899742
"Bus Stop (13.05699756, 77.15949957)","Metro/Tram Stop (12.980531, 77.7088952)",25973.904713043692
"Bus Stop (13.0235961, 77.16404874)","Metro/Tram Stop (12.980531, 77.7088952)",26313.496393769008
"Bus Stop (13.00887398, 77.1682342)","Metro/Tram Stop (12.980531, 77.7088952)",26406.402028415476
"Bus Stop (12.95795318, 77.22138197)","Metro/Tram Stop (12.980531, 77.7088952)",24116.239250504736
"Bus Stop (12.95212572, 77.22750515)","Metro/Tram Stop (12.980531, 77.7088952)",24009.771903007808
"Bus Stop (12.94751424, 77.27123498)","Metro/Tram Stop (12.980531, 77.7088952)",21010.8431281165
"Bus Stop (12.95497885, 77.31269024)","Metro/Tram Stop (12.980531, 77.7088952)",17717.342187327627
"Bus Stop (12.95549987, 77.22722847)","Metro/Tram Stop (12.980531, 77.7088952)",23792.88883236753
"Bus Stop (12.9604, 77.23097)","Metro/Tram Stop (12.980531, 77.7088952)",23135.021637086724
"Bus Stop (12.99490613, 77.24642307)","Metro/Tram Stop (12.980531, 77.7088952)",19514.592152432444
"Bus Stop (12.99218526, 77.26463673)","Metro/Tram Stop (12.980531, 77.7088952)",18086.496440401443
"Bus Stop (12.97526853, 77.27933381)","Metro/Tram Stop (12.980531, 77.7088952)",18145.21710841699
"Bus Stop (12.95996446, 77.29027001)","Metro/Tram Stop (12.980531, 77.7088952)",18638.717915852896
"Bus Stop (12.96127212, 77.3247909)","Metro/Tram Stop (12.980531, 77.7088952)",16465.783703524947
"Bus Stop (12.87617873, 77.2067405)","Metro/Tram Stop (12.980531, 77.7088952)",29495.392899304145
"Bus Stop (12.880314, 77.19202)","Metro/Tram Stop (12.980531, 77.7088952)",31033.622564560676
"Bus Stop (12.95401133, 77.45068456)","Metro/Tram Stop (12.980531, 77.7088952)",2892.5346187778764
"Bus Stop (12.96630748, 77.45894537)","Metro/Tram Stop (12.980531, 77.7088952)",2039.8633766211044
"Bus Stop (12.97732103, 77.46404768)","Metro/Tram Stop (12.980531, 77.7088952)",2349.1429367535484
"Bus Stop (12.98079949, 77.46677312)","Metro/Tram Stop (12.980531, 77.7088952)",2533.488482168696
"Bus Stop (12.985245, 77.458568)","Metro/Tram Stop (12.980531, 77.7088952)",3408.14067757688
"Bus Stop (12.98861, 77.47259)","Metro/Tram Stop (12.980531, 77.7088952)",3191.1929984578537
"Bus Stop (12.97864, 77.47786)","Metro/Tram Stop (12.980531, 77.7088952)",2062.3868428579563
"Bus Stop (12.98237, 77.48021)","Metro/Tram Stop (12.980531, 77.7088952)",2501.1068508549874
"Bus Stop (12.98631775, 77.48866704)","Metro/Tram Stop (12.980531, 77.7088952)",2017.74086739397
"Bus Stop (12.98768854, 77.49354275)","Metro/Tram Stop (12.980531, 77.7088952)",1490.1328183184903
"Bus Stop (12.99027823, 77.50391667)","Metro/Tram Stop (12.980531, 77.7088952)",581.2796129341757
"Bus Stop (12.980806, 77.464387)","Metro/Tram Stop (12.980531, 77.7088952)",2653.746569934278
"Bus Stop (12.989998, 77.469636)","Metro/Tram Stop (12.980531, 77.7088952)",3400.2098816242565
"Bus Stop (12.9727375, 77.44920943)","Metro/Tram Stop (12.980531, 77.7088952)",3289.74780962794
"Bus Stop (12.95738471, 77.45008534)","Metro/Tram Stop (12.980531, 77.7088952)",2894.5767093273357
"Bus Stop (12.91559345, 77.29744213)","Metro/Tram Stop (12.980531, 77.7088952)",19458.492118656457
"Bus Stop (12.90376282, 77.28120907)","Metro/Tram Stop (12.980531, 77.7088952)",21207.1718625054
